season,horizon,harvest_block_order,block_start_date,block_end_date,base_period_count,block_crush_tonnes,rainfall_sep,rainfall_oct,rainfall_nov,rainfall_dec,rainfall_jan,rainfall_feb,rainfall_mar,rainfall_apr,growing_season_average_temperature,temperature_sep,temperature_oct,temperature_nov,temperature_dec,temperature_jan,temperature_feb,temperature_mar,temperature_apr,growing_season_total_rainfall
14-15,2,2,2014-06-16,2014-08-01,2,101918850,73.05568535825545,103.92529595015576,115.24390965732088,116.66358255451712,104.63845794392525,100.86546728971962,116.02985981308412,65.30609034267913,24.289188084112148,22.10272585669782,22.63880062305296,24.249470404984425,25.37573208722741,26.015171339563864,26.537741433021807,24.37922118380062,23.014641744548285,795.7283489096573
14-15,2,3,2014-08-16,2014-10-01,2,94024778,73.05568535825545,103.92529595015576,115.24390965732088,116.66358255451712,104.63845794392525,100.86546728971962,116.02985981308412,65.30609034267913,24.289188084112148,22.10272585669782,22.63880062305296,24.249470404984425,25.37573208722741,26.015171339563864,26.537741433021807,24.37922118380062,23.014641744548285,795.7283489096573
14-15,2,4,2014-10-16,2014-12-01,2,61687546,73.05568535825545,103.92529595015576,115.24390965732088,116.66358255451712,104.63845794392525,100.86546728971962,116.02985981308412,65.30609034267913,24.289188084112148,22.10272585669782,22.63880062305296,24.249470404984425,25.37573208722741,26.015171339563864,26.537741433021807,24.37922118380062,23.014641744548285,795.7283489096573
14-15,2,5,2014-12-16,2015-02-01,2,5679876,73.05568535825545,103.92529595015576,115.24390965732088,116.66358255451712,104.63845794392525,100.86546728971962,116.02985981308412,65.30609034267913,24.289188084112148,22.10272585669782,22.63880062305296,24.249470404984425,25.37573208722741,26.015171339563864,26.537741433021807,24.37922118380062,23.014641744548285,795.7283489096573
14-15,2,6,2015-02-16,2015-04-01,2,1676877,73.05568535825545,103.92529595015576,115.24390965732088,116.66358255451712,104.63845794392525,100.86546728971962,116.02985981308412,65.30609034267913,24.289188084112148,22.10272585669782,22.63880062305296,24.249470404984425,25.37573208722741,26.015171339563864,26.537741433021807,24.37922118380062,23.014641744548285,795.7283489096573
15-16,2,1,2015-04-16,2015-06-01,2,63333390,81.55900311526479,38.52309968847352,163.92384735202492,166.69225856697818,130.31140186915889,172.34995327102803,158.99257009345794,50.6829906542056,24.23226051401869,24.0532554517134,25.206713395638623,24.16792834890965,24.44714953271028,26.0235046728972,24.29183800623053,23.190794392523365,22.47690031152648,963.035124610592
15-16,2,2,2015-06-16,2015-08-01,2,98535011,81.55900311526479,38.52309968847352,163.92384735202492,166.69225856697818,130.31140186915889,172.34995327102803,158.99257009345794,50.6829906542056,24.23226051401869,24.0532554517134,25.206713395638623,24.16792834890965,24.44714953271028,26.0235046728972,24.29183800623053,23.190794392523365,22.47690031152648,963.035124610592
15-16,2,3,2015-08-16,2015-10-01,2,96726711,81.55900311526479,38.52309968847352,163.92384735202492,166.69225856697818,130.31140186915889,172.34995327102803,158.99257009345794,50.6829906542056,24.23226051401869,24.0532554517134,25.206713395638623,24.16792834890965,24.44714953271028,26.0235046728972,24.29183800623053,23.190794392523365,22.47690031152648,963.035124610592
15-16,2,4,2015-10-16,2015-12-01,2,72475802,81.55900311526479,38.52309968847352,163.92384735202492,166.69225856697818,130.31140186915889,172.34995327102803,158.99257009345794,50.6829906542056,24.23226051401869,24.0532554517134,25.206713395638623,24.16792834890965,24.44714953271028,26.0235046728972,24.29183800623053,23.190794392523365,22.47690031152648,963.035124610592
15-16,2,5,2015-12-16,2016-02-01,2,23276068,81.55900311526479,38.52309968847352,163.92384735202492,166.69225856697818,130.31140186915889,172.34995327102803,158.99257009345794,50.6829906542056,24.23226051401869,24.0532554517134,25.206713395638623,24.16792834890965,24.44714953271028,26.0235046728972,24.29183800623053,23.190794392523365,22.47690031152648,963.035124610592
15-16,2,6,2016-02-16,2016-04-01,2,13975649,81.55900311526479,38.52309968847352,163.92384735202492,166.69225856697818,130.31140186915889,172.34995327102803,158.99257009345794,50.6829906542056,24.23226051401869,24.0532554517134,25.206713395638623,24.16792834890965,24.44714953271028,26.0235046728972,24.29183800623053,23.190794392523365,22.47690031152648,963.035124610592
16-17,2,1,2016-04-16,2016-06-01,2,87700200,134.85163551401868,99.5732398753894,243.5348286604361,215.65772585669785,262.6215420560748,198.77255451713395,148.83420560747663,31.00931464174455,24.29186331775701,23.915327102803737,25.74590342679128,24.511495327102804,24.493006230529595,24.04744548286604,24.805841121495327,23.70070093457944,23.11518691588785,1334.855046728972
16-17,2,2,2016-06-16,2016-08-01,2,99532104,134.85163551401868,99.5732398753894,243.5348286604361,215.65772585669785,262.6215420560748,198.77255451713395,148.83420560747663,31.00931464174455,24.29186331775701,23.915327102803737,25.74590342679128,24.511495327102804,24.493006230529595,24.04744548286604,24.805841121495327,23.70070093457944,23.11518691588785,1334.855046728972
16-17,2,3,2016-08-16,2016-10-01,2,98696246,134.85163551401868,99.5732398753894,243.5348286604361,215.65772585669785,262.6215420560748,198.77255451713395,148.83420560747663,31.00931464174455,24.29186331775701,23.915327102803737,25.74590342679128,24.511495327102804,24.493006230529595,24.04744548286604,24.805841121495327,23.70070093457944,23.11518691588785,1334.855046728972
16-17,2,4,2016-10-16,2016-12-01,2,65539306,134.85163551401868,99.5732398753894,243.5348286604361,215.65772585669785,262.6215420560748,198.77255451713395,148.83420560747663,31.00931464174455,24.29186331775701,23.915327102803737,25.74590342679128,24.511495327102804,24.493006230529595,24.04744548286604,24.805841121495327,23.70070093457944,23.11518691588785,1334.855046728972
16-17,2,5,2016-12-16,2017-02-01,2,7545722,134.85163551401868,99.5732398753894,243.5348286604361,215.65772585669785,262.6215420560748,198.77255451713395,148.83420560747663,31.00931464174455,24.29186331775701,23.915327102803737,25.74590342679128,24.511495327102804,24.493006230529595,24.04744548286604,24.805841121495327,23.70070093457944,23.11518691588785,1334.855046728972
16-17,2,6,2017-02-16,2017-04-01,2,6976061,134.85163551401868,99.5732398753894,243.5348286604361,215.65772585669785,262.6215420560748,198.77255451713395,148.83420560747663,31.00931464174455,24.29186331775701,23.915327102803737,25.74590342679128,24.511495327102804,24.493006230529595,24.04744548286604,24.805841121495327,23.70070093457944,23.11518691588785,1334.855046728972
17-18,2,1,2017-04-16,2017-06-01,2,67787946,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,2,2,2017-06-16,2017-08-01,2,112231058,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,2,3,2017-08-16,2017-10-01,2,101539226,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,2,4,2017-10-16,2017-12-01,2,59811323,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,2,5,2017-12-16,2018-02-01,2,8307401,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,2,6,2018-02-16,2018-04-01,2,7465388,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
18-19,2,1,2018-04-16,2018-06-01,2,83295321,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,2,2,2018-06-16,2018-08-01,2,107222577,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,2,3,2018-08-16,2018-10-01,2,83535966,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,2,4,2018-10-16,2018-12-01,2,48342907,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,2,5,2018-12-16,2019-02-01,2,7028239,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,2,6,2019-02-16,2019-04-01,2,3913159,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
19-20,2,1,2019-04-16,2019-06-01,2,75567291,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,2,2,2019-06-16,2019-08-01,2,104990542,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,2,3,2019-08-16,2019-10-01,2,96878905,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,2,4,2019-10-16,2019-12-01,2,59960982,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,2,5,2019-12-16,2020-02-01,2,1281100,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,2,6,2020-02-16,2020-04-01,2,4634695,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
20-21,2,1,2020-04-16,2020-06-01,2,90611341,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,2,2,2020-06-16,2020-08-01,2,107913209,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,2,3,2020-08-16,2020-10-01,2,102535263,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,2,4,2020-10-16,2020-12-01,2,53124968,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,2,5,2020-12-16,2021-02-01,2,627284,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,2,6,2021-02-16,2021-04-01,2,1695450,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
21-22,2,1,2021-04-16,2021-06-01,2,74523757,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,2,2,2021-06-16,2021-08-01,2,102719675,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,2,3,2021-08-16,2021-10-01,2,94802488,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,2,4,2021-10-16,2021-12-01,2,26382949,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,2,5,2021-12-16,2022-02-01,2,190682,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,2,6,2022-02-16,2022-04-01,2,68753,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
22-23,2,1,2022-04-16,2022-06-01,2,59940628,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,2,2,2022-06-16,2022-08-01,2,102938528,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,2,3,2022-08-16,2022-10-01,2,84782260,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,2,4,2022-10-16,2022-12-01,2,61417168,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,2,5,2022-12-16,2023-02-01,2,3024763,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,2,6,2023-02-16,2023-04-01,2,2405316,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
23-24,2,1,2023-04-16,2023-06-01,2,74115266,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
